519b05506b5c8269406e94701c3ff01a	0	0	0	0	0	0	0	0	0	4	2	0	3	0	0
18b7af5d1e7696bb8cd541bdde042b51	0	0	0	0	0	0	0	2	1	4	1	0	1	4	0
ce96aba4d82cdb5ffa5b76128cfbb917	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3
1cbf580d763d0eb5497ff2d6468e7668	0	0	0	0	0	0	0	0	0	0	3	3	12	9	13
779e393e6ff91129f826c691a0d16db3	0	0	0	0	3	7	11	20	26	7	14	0	2	0	0
4c7b0d554a1103b7872deded4bccb4ea	9	17	17	19	46	19	25	39	26	4	15	0	2	0	0
80b0dd7e363e6128b4335d08d57b5618	2	7	1	0	2	5	0	0	11	10	5	0	2	4	0
dc21153823efbfe6f4e092f110775cde	0	0	6	0	0	0	4	7	4	1	2	0	3	0	0
212e304679f170a464d2616b3f94a250	1	13	5	7	2	0	0	0	1	0	0	0	0	0	0
3fb688a9024c5d9e0c97cf7a6859063a	2	0	1	1	0	0	0	0	1	4	3	2	1	0	0
0e487ab2d5669f87e21a4c0c09d8d952	9	0	3	2	1	5	0	1	0	3	0	2	2	0	3
b4675aefcee3975954467e51b228d6f2	0	0	0	0	0	0	0	4	3	1	1	0	0	0	0
025ef58ad4c94b135c69cb93c2320909	1	7	1	0	3	0	0	2	0	0	0	0	0	0	0
5837405da6036e7481240160de143774	0	0	0	0	0	0	0	0	1	3	15	13	6	8	14
6786956e5d741de3549e1c89e3a608b0	0	0	0	0	3	0	0	1	3	1	3	0	2	3	2
28e70a00b942f129979d73aacfbf7bcd	1	0	0	0	0	0	4	2	0	0	0	0	0	0	0
63adbcb1936348ae36887abcd1e4af55	1	0	0	0	3	0	0	0	4	2	1	0	2	0	0
7bdb643584d385bedc3578796b996258	0	5	0	6	2	0	0	1	2	0	0	0	0	0	0
b1dd093a530c4f323e45823253ee9e15	7	0	0	0	0	0	0	0	1	4	5	0	2	0	0
